1.015835285186767578e+00
7.428519129753112793e-01
7.124095559120178223e-01
6.501828432083129883e-01
5.472663640975952148e-01
4.006389081478118896e-01
2.630784809589385986e-01
2.354690134525299072e-01
2.019907534122467041e-01
1.746688038110733032e-01
1.858167350292205811e-01
3.537885844707489014e-01
2.007398754358291626e-01
1.835322529077529907e-01
1.950091570615768433e-01
1.837303936481475830e-01
6.364783048629760742e-01
2.918806076049804688e-01
2.162310034036636353e-01
2.002456337213516235e-01
2.123025208711624146e-01
1.879072785377502441e-01
1.856991052627563477e-01
1.704641431570053101e-01
1.629593819379806519e-01
6.593792438507080078e-01
2.573263645172119141e-01
2.353516221046447754e-01
2.323154360055923462e-01
2.188052684068679810e-01
3.250029683113098145e-01
2.618690431118011475e-01
2.448631078004837036e-01
2.630780935287475586e-01
2.044857442378997803e-01
2.110157161951065063e-01
2.008763700723648071e-01
1.972106695175170898e-01
1.902107447385787964e-01
2.227228283882141113e-01
1.948081552982330322e-01
1.802325397729873657e-01
2.095711678266525269e-01
2.130412906408309937e-01
1.813843995332717896e-01
1.880059391260147095e-01
1.739520430564880371e-01
1.780141890048980713e-01
1.712159514427185059e-01
1.643467247486114502e-01
1.602054387331008911e-01
1.569454669952392578e-01
1.533364355564117432e-01
1.521745026111602783e-01
1.485580652952194214e-01
1.477287560701370239e-01
1.474311202764511108e-01
1.410701721906661987e-01
1.472178697586059570e-01
1.390796005725860596e-01
1.374319493770599365e-01
1.349478214979171753e-01
1.356884390115737915e-01
1.338475793600082397e-01
1.334287673234939575e-01
1.323563009500503540e-01
1.316099613904953003e-01
1.317516118288040161e-01
1.307834833860397339e-01
1.299446076154708862e-01
1.306299716234207153e-01
1.290548741817474365e-01
1.298547834157943726e-01
1.282764673233032227e-01
1.280936598777770996e-01
1.277770996093750000e-01
1.278740465641021729e-01
1.278460025787353516e-01
1.277378797531127930e-01
1.269571483135223389e-01
1.268861442804336548e-01
1.269055753946304321e-01
1.265673786401748657e-01
1.262448877096176147e-01
1.260990351438522339e-01
1.260317862033843994e-01
1.258613020181655884e-01
1.257207840681076050e-01
1.255546659231185913e-01
1.253864020109176636e-01
1.252672821283340454e-01
1.251143962144851685e-01
1.249514967203140259e-01
1.248303651809692383e-01
1.246949583292007446e-01
1.245847791433334351e-01
1.245136260986328125e-01
1.244644597172737122e-01
1.244268789887428284e-01
1.244122982025146484e-01
1.244097873568534851e-01
